id_ibge,location,year,wage,num_emp,num_jobs,num_est,wage_avg,age_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,bra_id,cnae_id,rca,distance,opp_gain,cnae_1,cnae_3,cnae_6,cbo_diversity,cbo_diversity_eff,num_jobs_est,cnae_display,bra_rca,wld_rca
3106200,"Belo Horizonte",2014,160713.52,96,96,11,1674.1,28.76,2.715,0.036,1.4,0.018,"4mg030000","c18300",0.601,0.772,0.049,"c","c18","c18300",175,47.269,9,"18300",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c19101",,0.837,-0.118,"c","c19","c19101",75,35.207,0,"19101",false,false
3106200,"Belo Horizonte",2014,221662.01,11,11,1,20151.09,44.091,40.573,0.194,0.833,0.129,"4mg030000","c19217",0.013,0.794,0.07,"c","c19","c19217",185,29.049,11,"19217",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c19225",,0.83,-0.008,"c","c19","c19225",193,47.288,0,"19225",false,false
3106200,"Belo Horizonte",2014,12485.51,8,8,1,1560.69,48.875,-0.697,-0.241,-0.862,-0.247,"4mg030000","c19314",0.002,0.822,-0.235,"c","c19","c19314",329,37.699,8,"19314",false,false
3106200,"Belo Horizonte",2014,724,1,1,1,724,67,,,,,"4mg030000","c19322",0.003,0.805,-0.078,"c","c19","c19322",152,56.001,1,"19322",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20118",,0.808,-0.133,"c","c20","c20118",112,33.748,0,"20118",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20126",,0.822,-0.023,"c","c20","c20126",150,58.243,0,"20126",false,false
3106200,"Belo Horizonte",2014,581321.55,52,52,2,11179.26,42.096,44.466,-0.009,1.889,-0.022,"4mg030000","c20134",0.178,0.825,-0.117,"c","c20","c20134",308,52.217,26,"20134",false,false
3106200,"Belo Horizonte",2014,153995.02,31,31,3,4967.58,40.581,0.315,0.017,0,0.013,"4mg030000","c20142",0.165,0.796,-0.089,"c","c20","c20142",140,45.433,11,"20142",false,false
3106200,"Belo Horizonte",2014,56095.34,33,33,2,1699.86,36.03,0.102,-0.049,-0.327,-0.08,"4mg030000","c20193",0.049,0.815,-0.004,"c","c20","c20193",244,65.131,17,"20193",false,false
3106200,"Belo Horizonte",2014,19849.46,17,17,1,1167.62,28.706,0.458,-0.007,-0.15,-0.011,"4mg030000","c20215",0.01,0.773,-0.062,"c","c20","c20215",148,38.159,17,"20215",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20223",,0.844,0.022,"c","c20","c20223",142,46.671,0,"20223",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20291",,0.829,0.042,"c","c20","c20291",259,57.287,0,"20291",false,false
3106200,"Belo Horizonte",2014,30491.08,20,20,2,1524.55,36.15,2.578,-0.031,0.429,-0.051,"4mg030000","c20312",0.021,0.828,0.001,"c","c20","c20312",237,53.89,10,"20312",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20321",,0.823,-0.042,"c","c20","c20321",151,44.03,0,"20321",false,false
3106200,"Belo Horizonte",2014,1700.16,2,2,1,850.08,20,-0.847,-0.389,-0.857,-0.348,"4mg030000","c20339",0.01,0.814,0.003,"c","c20","c20339",110,30.115,2,"20339",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20401",,0.821,-0.002,"c","c20","c20401",190,50.568,0,"20401",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20517",,0.802,-0.072,"c","c20","c20517",197,49.597,0,"20517",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20525",,0.825,-0.044,"c","c20","c20525",140,32.093,0,"20525",false,false
3106200,"Belo Horizonte",2014,29364.1,24,24,4,1223.5,35.375,-0.475,0.045,-0.6,0.027,"4mg030000","c20614",0.014,0.815,-0.03,"c","c20","c20614",272,39.928,6,"20614",false,false
3106200,"Belo Horizonte",2014,390576.22,249,249,25,1568.58,35.414,1.515,0.034,0.439,0.007,"4mg030000","c20622",0.289,0.817,-0.049,"c","c20","c20622",296,37.697,10,"20622",false,false
3106200,"Belo Horizonte",2014,1352602.06,945,945,44,1431.33,34.316,0.656,0.01,-0.018,-0.01,"4mg030000","c20631",0.45,0.815,-0.034,"c","c20","c20631",337,34.033,22,"20631",false,false
3106200,"Belo Horizonte",2014,362568.72,180,180,9,2014.27,37.072,2.044,0.013,0.192,-0.013,"4mg030000","c20711",0.116,0.84,-0.027,"c","c20","c20711",309,51.209,20,"20711",false,false
3106200,"Belo Horizonte",2014,5636.08,5,5,1,1127.22,32.6,0.224,0.013,-0.286,0,"4mg030000","c20720",0.032,0.825,-0.011,"c","c20","c20720",121,33.378,5,"20720",false,false
3106200,"Belo Horizonte",2014,64701.55,39,39,4,1659.01,37.897,1.982,0.096,2.545,0.155,"4mg030000","c20738",0.176,0.814,-0.043,"c","c20","c20738",170,51.591,10,"20738",false,false
3106200,"Belo Horizonte",2014,22626.21,22,22,4,1028.46,35.455,1.165,0.144,0.467,0.129,"4mg030000","c20916",0.039,0.83,-0.03,"c","c20","c20916",211,56.822,6,"20916",false,false
3106200,"Belo Horizonte",2014,27232.53,4,4,2,6808.13,44.5,0.14,0.029,-0.5,0,"4mg030000","c20924",0.046,0.793,-0.088,"c","c20","c20924",201,27.129,2,"20924",false,false
3106200,"Belo Horizonte",2014,16677.86,16,16,2,1042.37,37.875,24.359,-0.187,15,-0.179,"4mg030000","c20932",0.012,0.838,0.034,"c","c20","c20932",260,67.526,8,"20932",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c20941",,0.796,-0.006,"c","c20","c20941",73,28.811,0,"20941",false,false
3106200,"Belo Horizonte",2014,222963.67,85,85,13,2623.1,39.035,-0.521,-0.155,-0.698,-0.12,"4mg030000","c20991",0.036,0.836,0.014,"c","c20","c20991",371,66.85,7,"20991",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c21106",,0.801,0.019,"c","c21","c21106",198,57.491,0,"21106",false,false
3106200,"Belo Horizonte",2014,1114015.53,633,633,9,1759.9,35.1,-0.382,-0.084,-0.035,-0.019,"4mg030000","c21211",0.083,0.798,-0.037,"c","c21","c21211",314,38.52,71,"21211",false,false
3106200,"Belo Horizonte",2014,13737.45,8,8,2,1717.18,44.875,-0.709,-0.297,-0.837,-0.315,"4mg030000","c21220",0.011,0.795,-0.034,"c","c21","c21220",220,49.861,4,"21220",false,false
3106200,"Belo Horizonte",2014,407902.09,175,175,4,2330.87,32.931,1.853,0.039,6.292,0.016,"4mg030000","c21238",3.299,0.709,-0.186,"c","c21","c21238",125,53.6,44,"21238",true,false
3106200,"Belo Horizonte",2014,72853.97,11,11,1,6623.09,37.091,-0.484,0.049,-0.56,0,"4mg030000","c22111",0.021,0.801,-0.022,"c","c22","c22111",207,18.822,11,"22111",false,false
3106200,"Belo Horizonte",2014,19517.63,18,18,2,1084.31,33.444,-0.431,0,-0.561,-0.011,"4mg030000","c22129",0.023,0.807,-0.172,"c","c22","c22129",247,24.105,9,"22129",false,false
3106200,"Belo Horizonte",2014,433298.38,243,243,28,1783.12,36.407,0.717,-0.025,0.017,-0.051,"4mg030000","c22196",0.119,0.834,-0.017,"c","c22","c22196",354,38.409,9,"22196",false,false
3106200,"Belo Horizonte",2014,7440.93,6,6,1,1240.16,37.167,-0.92,-0.316,-0.933,-0.265,"4mg030000","c22218",0.005,0.831,-0.043,"c","c22","c22218",303,46.218,6,"22218",false,false
3106200,"Belo Horizonte",2014,740687.5,516,516,20,1435.44,33.87,0.021,0.027,-0.333,0.028,"4mg030000","c22226",0.098,0.822,-0.064,"c","c22","c22226",398,42.99,26,"22226",false,false
3106200,"Belo Horizonte",2014,3064.27,2,2,1,1532.14,31.5,5.369,-0.126,1,-0.197,"4mg030000","c22234",0.003,0.817,-0.055,"c","c22","c22234",232,34.025,2,"22234",false,false
3106200,"Belo Horizonte",2014,1669291.93,1260,1261,69,1323.78,35.481,0.598,0.088,0.082,0.067,"4mg030000","c22293",0.13,0.832,-0.032,"c","c22","c22293",453,48.159,19,"22293",false,false
3106200,"Belo Horizonte",2014,351297.2,228,228,5,1540.78,31.539,10.232,-0.023,5.514,-0.044,"4mg030000","c23117",0.214,0.808,-0.111,"c","c23","c23117",271,42.894,46,"23117",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c23125",,0.764,-0.11,"c","c23","c23125",173,29.48,0,"23125",false,false
3106200,"Belo Horizonte",2014,469498.59,336,336,13,1397.32,32.896,6.26,0.112,2.862,0.077,"4mg030000","c23192",0.374,0.821,-0.095,"c","c23","c23192",285,46.515,26,"23192",false,false
3106200,"Belo Horizonte",2014,202574.28,25,25,1,8102.97,37,0.973,0.012,0,-0.008,"4mg030000","c23206",0.088,0.779,-0.031,"c","c23","c23206",237,69.204,25,"23206",false,false
3106200,"Belo Horizonte",2014,2251076.5,951,951,64,2367.06,36.064,1.18,0.132,0.008,0.051,"4mg030000","c23303",0.351,0.814,-0.133,"c","c23","c23303",431,46.447,15,"23303",false,false
3106200,"Belo Horizonte",2014,282215.79,63,63,3,4479.62,37.651,-0.084,-0.005,-0.087,-0.054,"4mg030000","c23419",0.359,0.819,-0.025,"c","c23","c23419",248,45.305,21,"23419",false,false
3106200,"Belo Horizonte",2014,24064.98,13,13,3,1851.15,38.615,-0.198,-0.018,-0.705,-0.083,"4mg030000","c23427",0.004,0.814,-0.144,"c","c23","c23427",384,20.805,5,"23427",false,false
3106200,"Belo Horizonte",2014,33050.83,28,28,5,1180.39,39.143,-0.385,0.051,-0.525,0.023,"4mg030000","c23494",0.025,0.818,-0.025,"c","c23","c23494",262,21.788,6,"23494",false,false
3106200,"Belo Horizonte",2014,709691.72,533,533,88,1331.5,37.841,0.582,-0.019,-0.058,-0.036,"4mg030000","c23915",0.288,0.805,-0.177,"c","c23","c23915",343,26.954,7,"23915",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c23923",,0.799,-0.075,"c","c23","c23923",211,53.075,0,"23923",false,false
3106200,"Belo Horizonte",2014,171226.91,116,116,19,1476.09,35.69,-0.64,-0.179,-0.754,-0.212,"4mg030000","c23991",0.099,0.827,-0.052,"c","c23","c23991",343,80.826,7,"23991",false,false
3106200,"Belo Horizonte",2014,171039.41,36,36,4,4751.1,40.722,-0.077,-0.041,-0.25,0.094,"4mg030000","c24113",0.237,0.78,-0.109,"c","c24","c24113",227,49.413,9,"24113",false,false
3106200,"Belo Horizonte",2014,197202.62,34,34,2,5800.08,41.382,0.642,-0.009,-0.105,-0.011,"4mg030000","c24121",0.19,0.817,-0.069,"c","c24","c24121",232,63.106,17,"24121",false,false
3106200,"Belo Horizonte",2014,15995.19,8,8,1,1999.4,54.375,2.614,0.051,1,0.027,"4mg030000","c24211",0.022,0.791,-0.04,"c","c24","c24211",168,70.46,8,"24211",false,false
3106200,"Belo Horizonte",2014,6389675.86,545,545,3,11724.18,38.655,0.051,0.008,-0.231,0.015,"4mg030000","c24229",1.405,0.654,-0.465,"c","c24","c24229",244,51.606,182,"24229",true,false
3106200,"Belo Horizonte",2014,31879457.11,5005,5005,6,6369.52,38.124,0.326,0.009,-0.106,-0.006,"4mg030000","c24237",7.273,0.731,-0.26,"c","c24","c24237",230,59.441,835,"24237",true,false
3106200,"Belo Horizonte",2014,158021.77,103,103,6,1534.19,35.233,-0.396,0.012,-0.608,-0.004,"4mg030000","c24245",0.095,0.807,-0.043,"c","c24","c24245",245,51.084,18,"24245",false,false
3106200,"Belo Horizonte",2014,895370.85,365,365,1,2453.07,35.351,30.619,0,12.036,-0.014,"4mg030000","c24318",0.74,0.806,-0.05,"c","c24","c24318",227,49.52,365,"24318",false,false
3106200,"Belo Horizonte",2014,72154.72,35,35,1,2061.56,32.514,11.088,,3.375,,"4mg030000","c24393",0.258,0.836,0.01,"c","c24","c24393",185,54.267,35,"24393",false,false
3106200,"Belo Horizonte",2014,21076.95,19,19,4,1109.31,35.526,0.208,0.089,-0.24,0.035,"4mg030000","c24415",0.008,0.824,-0.048,"c","c24","c24415",296,59.976,5,"24415",false,false
3106200,"Belo Horizonte",2014,6314.26,6,6,2,1052.38,37.333,-0.198,-0.031,-0.625,0,"4mg030000","c24423",0.052,0.819,0.052,"c","c24","c24423",127,49.95,3,"24423",false,false
3106200,"Belo Horizonte",2014,5486.73,5,5,1,1097.35,38.4,0.054,-0.12,-0.286,-0.065,"4mg030000","c24431",0.008,0.832,-0.012,"c","c24","c24431",190,48.309,5,"24431",false,false
3106200,"Belo Horizonte",2014,653635.79,310,312,4,2094.99,37.292,-0.403,0.01,-0.58,-0.016,"4mg030000","c24491",0.494,0.827,0.002,"c","c24","c24491",302,68.742,78,"24491",false,false
3106200,"Belo Horizonte",2014,75747.71,41,41,7,1847.51,34.634,-0.113,-0.038,-0.488,-0.076,"4mg030000","c24512",0.019,0.839,-0.055,"c","c24","c24512",323,37.43,6,"24512",false,false
3106200,"Belo Horizonte",2014,25943.69,15,15,3,1729.58,41.067,-0.863,-0.124,-0.918,-0.151,"4mg030000","c24521",0.023,0.827,-0.058,"c","c24","c24521",286,44.938,5,"24521",false,false
3106200,"Belo Horizonte",2014,2321543.8,684,684,25,3394.07,36.623,0.268,0.041,-0.145,0.023,"4mg030000","c25110",0.564,0.816,-0.128,"c","c25","c25110",379,45.579,28,"25110",false,false
3106200,"Belo Horizonte",2014,1800044.1,1201,1201,125,1498.79,34.16,0.764,-0.007,0.028,-0.027,"4mg030000","c25128",0.557,0.817,-0.114,"c","c25","c25128",371,29.199,10,"25128",false,false
3106200,"Belo Horizonte",2014,120552.42,59,59,4,2043.26,35.831,-0.269,0.124,-0.337,0.11,"4mg030000","c25136",0.073,0.815,-0.084,"c","c25","c25136",271,47.864,15,"25136",false,false
3106200,"Belo Horizonte",2014,159628.14,59,59,3,2705.56,37.983,2.448,0.172,1.107,0.117,"4mg030000","c25217",0.209,0.828,-0.092,"c","c25","c25217",243,40.515,20,"25217",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c25225",,0.842,-0.099,"c","c25","c25225",161,36.89,0,"25225",false,false
3106200,"Belo Horizonte",2014,29875.97,24,24,3,1244.83,39.042,-0.335,0.032,-0.5,0.027,"4mg030000","c25314",0.057,0.825,-0.07,"c","c25","c25314",224,47.812,8,"25314",false,false
3106200,"Belo Horizonte",2014,407045.65,277,277,30,1469.48,35.032,2.474,-0.064,1.451,-0.052,"4mg030000","c25322",0.156,0.828,-0.033,"c","c25","c25322",348,50.936,10,"25322",false,false
3106200,"Belo Horizonte",2014,660881.67,381,381,51,1734.6,33.987,-0.3,0.08,-0.288,0.055,"4mg030000","c25390",0.226,0.824,-0.021,"c","c25","c25390",363,53.797,8,"25390",false,false
3106200,"Belo Horizonte",2014,14128.97,13,13,3,1086.84,30.538,0.754,-0.029,0,-0.028,"4mg030000","c25411",0.02,0.834,-0.003,"c","c25","c25411",207,32.278,5,"25411",false,false
3106200,"Belo Horizonte",2014,1145174.37,769,770,125,1487.24,36.547,1.988,0.014,0.563,0,"4mg030000","c25420",0.571,0.809,-0.084,"c","c25","c25420",345,36.33,7,"25420",false,false
3106200,"Belo Horizonte",2014,146883.84,92,92,17,1596.56,33.826,1.234,0.013,0.438,-0.011,"4mg030000","c25438",0.075,0.842,-0.009,"c","c25","c25438",288,49.879,6,"25438",false,false
3106200,"Belo Horizonte",2014,15467.21,10,10,1,1546.72,34.6,,-0.017,,-0.101,"4mg030000","c25501",0.024,0.778,-0.091,"c","c25","c25501",163,38.777,10,"25501",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c25918",,0.827,-0.053,"c","c25","c25918",236,37.31,0,"25918",false,false
3106200,"Belo Horizonte",2014,616023.05,402,402,37,1532.4,37.017,0.822,-0.02,0.061,-0.027,"4mg030000","c25926",0.298,0.822,-0.06,"c","c25","c25926",329,60.697,11,"25926",false,false
3106200,"Belo Horizonte",2014,134485.35,116,116,22,1159.36,34.793,0.597,0.037,-0.087,0.016,"4mg030000","c25934",0.113,0.822,-0.108,"c","c25","c25934",307,43.512,6,"25934",false,false
3106200,"Belo Horizonte",2014,3102221.32,1378,1385,82,2239.87,35.48,0.488,0.091,0.028,0.006,"4mg030000","c25993",0.429,0.826,-0.052,"c","c25","c25993",426,62.915,17,"25993",false,false
3106200,"Belo Horizonte",2014,448673.96,203,203,12,2210.22,33.148,0.628,0.03,-0.065,-0.001,"4mg030000","c26108",0.154,0.818,-0.032,"c","c26","c26108",330,23.061,17,"26108",false,false
3106200,"Belo Horizonte",2014,399394.75,206,206,8,1938.81,33.718,-0.353,-0.081,-0.655,-0.083,"4mg030000","c26213",0.224,0.771,-0.082,"c","c26","c26213",206,30.753,26,"26213",false,false
3106200,"Belo Horizonte",2014,1465488.49,519,519,12,2823.68,33.362,1.232,-0.008,0.068,-0.035,"4mg030000","c26221",0.693,0.817,-0.03,"c","c26","c26221",237,14.193,44,"26221",false,false
3106200,"Belo Horizonte",2014,119852.91,26,26,4,4609.73,36.923,1.138,0.005,0.083,-0.028,"4mg030000","c26311",0.099,0.794,0.008,"c","c26","c26311",208,53.205,7,"26311",false,false
3106200,"Belo Horizonte",2014,1438.88,1,1,1,1438.88,26,1.571,-0.191,0,-0.242,"4mg030000","c26329",0.001,0.788,-0.073,"c","c26","c26329",196,19.129,1,"26329",false,false
3106200,"Belo Horizonte",2014,213222.12,157,157,3,1358.1,31.197,5.792,0.022,3.906,0.015,"4mg030000","c26400",0.174,0.814,-0.079,"c","c26","c26400",257,26.879,53,"26400",false,false
3106200,"Belo Horizonte",2014,811312.58,299,299,23,2713.42,32.582,-0.627,-0.242,-0.502,-0.101,"4mg030000","c26515",0.294,0.82,-0.031,"c","c26","c26515",317,65.82,13,"26515",false,false
3106200,"Belo Horizonte",2014,489748.97,155,155,3,3159.67,32.394,2.166,0.962,0.845,0.809,"4mg030000","c26523",3.009,0.672,-0.339,"c","c26","c26523",130,24.611,52,"26523",true,false
3106200,"Belo Horizonte",2014,855547.63,277,278,11,3077.51,29.773,5.098,0.079,1.638,0.081,"4mg030000","c26604",1.76,0.752,-0.169,"c","c26","c26604",216,55.83,26,"26604",true,false
3106200,"Belo Horizonte",2014,12646.68,12,12,3,1053.89,35.833,-0.831,0.048,-0.87,0.037,"4mg030000","c26701",0.064,0.798,-0.052,"c","c26","c26701",188,57.929,4,"26701",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c26809",,0.791,-0.139,"c","c26","c26809",33,20.21,0,"26809",false,false
3106200,"Belo Horizonte",2014,216262.05,72,72,10,3003.64,34.722,0.624,0.015,0.333,-0.011,"4mg030000","c27104",0.053,0.833,0.003,"c","c27","c27104",288,37.941,8,"27104",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c27210",,0.823,0.06,"c","c27","c27210",127,20.465,0,"27210",false,false
3106200,"Belo Horizonte",2014,20815.63,14,14,2,1486.83,32.929,0.58,-0.014,-0.067,-0.014,"4mg030000","c27228",0.033,0.83,-0.124,"c","c27","c27228",186,25.994,7,"27228",false,false
3106200,"Belo Horizonte",2014,463192.46,245,245,17,1890.58,30.641,0.022,-0.045,-0.225,-0.05,"4mg030000","c27317",0.13,0.812,-0.053,"c","c27","c27317",305,66.534,15,"27317",false,false
3106200,"Belo Horizonte",2014,5999.01,6,6,3,999.84,37.667,-0.921,-0.323,-0.923,-0.254,"4mg030000","c27325",0.008,0.831,-0.019,"c","c27","c27325",234,45.636,2,"27325",false,false
3106200,"Belo Horizonte",2014,63256.81,45,45,1,1405.71,38.556,5.826,0.053,3.5,0.052,"4mg030000","c27333",0.028,0.821,-0.01,"c","c27","c27333",266,31.539,45,"27333",false,false
3106200,"Belo Horizonte",2014,276679.35,221,221,22,1251.94,34.57,0.528,-0.015,-0.043,-0.033,"4mg030000","c27406",0.343,0.816,-0.037,"c","c27","c27406",286,51.187,11,"27406",false,false
3106200,"Belo Horizonte",2014,1193796.14,781,781,2,1528.55,31.35,0.887,0.002,0.415,-0.009,"4mg030000","c27511",0.392,0.81,0.03,"c","c27","c27511",222,18.232,391,"27511",false,false
3106200,"Belo Horizonte",2014,288392.54,150,150,10,1922.62,34.92,0.777,0.023,0.19,0.02,"4mg030000","c27597",0.213,0.816,0.031,"c","c27","c27597",257,25.877,15,"27597",false,false
3106200,"Belo Horizonte",2014,829744.01,401,401,27,2069.19,35.359,0.57,-0.029,-0.095,-0.035,"4mg030000","c27902",0.339,0.827,-0.021,"c","c27","c27902",343,53.664,15,"27902",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28119",,0.792,-0.011,"c","c28","c28119",186,56.345,0,"28119",false,false
3106200,"Belo Horizonte",2014,17949.07,9,9,3,1994.34,42.222,-0.703,-0.318,-0.71,-0.242,"4mg030000","c28127",0.013,0.824,-0.031,"c","c28","c28127",267,61.233,3,"28127",false,false
3106200,"Belo Horizonte",2014,46719.87,12,12,2,3893.32,32.75,0.234,-0.025,-0.455,-0.044,"4mg030000","c28135",0.03,0.818,-0.02,"c","c28","c28135",262,52.68,6,"28135",false,false
3106200,"Belo Horizonte",2014,681757.04,90,90,3,7575.08,38.578,9.853,0.008,1.143,-0.03,"4mg030000","c28143",0.504,0.835,-0.004,"c","c28","c28143",179,32.946,30,"28143",false,false
3106200,"Belo Horizonte",2014,45540.06,16,16,1,2846.25,43.375,11.9,0.087,15,0.059,"4mg030000","c28151",0.034,0.827,-0.015,"c","c28","c28151",232,52.846,16,"28151",false,false
3106200,"Belo Horizonte",2014,124743.16,67,67,5,1861.84,38,1.984,0.154,0.34,0.098,"4mg030000","c28216",0.288,0.823,-0.067,"c","c28","c28216",221,67.198,14,"28216",false,false
3106200,"Belo Horizonte",2014,399342.43,144,144,12,2773.21,34.597,-0.424,-0.227,-0.505,-0.255,"4mg030000","c28224",0.15,0.827,-0.039,"c","c28","c28224",286,68.159,12,"28224",false,false
3106200,"Belo Horizonte",2014,284912.6,123,123,12,2316.36,34.317,1.945,-0.074,0.323,-0.125,"4mg030000","c28232",0.186,0.822,-0.044,"c","c28","c28232",293,59.792,11,"28232",false,false
3106200,"Belo Horizonte",2014,42638.57,13,13,3,3279.89,35.385,,0.031,,0.076,"4mg030000","c28241",0.058,0.823,-0.008,"c","c28","c28241",175,39.372,5,"28241",false,false
3106200,"Belo Horizonte",2014,11209.48,10,10,3,1120.95,37.2,-0.802,-0.074,-0.778,-0.065,"4mg030000","c28259",0.029,0.818,-0.055,"c","c28","c28259",230,76.746,4,"28259",false,false
3106200,"Belo Horizonte",2014,4743635.66,722,722,39,6570.13,37.374,1.531,0.062,0.228,-0.001,"4mg030000","c28291",0.786,0.83,-0.053,"c","c28","c28291",387,70.607,19,"28291",false,false
3106200,"Belo Horizonte",2014,13301.33,6,6,1,2216.89,32.333,0.368,0.149,-0.4,0.149,"4mg030000","c28313",0.013,0.847,-0.008,"c","c28","c28313",169,32.945,6,"28313",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28321",,0.809,-0.078,"c","c28","c28321",191,62.619,0,"28321",false,false
3106200,"Belo Horizonte",2014,32034.6,29,29,2,1104.64,45.793,1.062,-0.012,0.318,-0.019,"4mg030000","c28330",0.006,0.832,-0.154,"c","c28","c28330",346,53.768,15,"28330",false,false
3106200,"Belo Horizonte",2014,67169.27,30,30,8,2238.98,39.433,0.401,0.016,-0.4,-0.019,"4mg030000","c28402",0.036,0.832,-0.025,"c","c28","c28402",277,54.2,4,"28402",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28518",,0.806,-0.037,"c","c28","c28518",196,60.849,0,"28518",false,false
3106200,"Belo Horizonte",2014,888087.93,127,127,3,6992.82,38.567,-0.163,0.008,-0.634,-0.088,"4mg030000","c28526",1.939,0.788,-0.068,"c","c28","c28526",200,57.357,43,"28526",true,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28534",,0.832,-0.04,"c","c28","c28534",144,28.354,0,"28534",false,false
3106200,"Belo Horizonte",2014,47000.44,27,27,2,1740.76,32.926,3.673,0.449,1.7,0.351,"4mg030000","c28542",0.042,0.818,-0.061,"c","c28","c28542",202,51.546,14,"28542",false,false
3106200,"Belo Horizonte",2014,1258931.33,138,138,6,9122.69,37.486,0.483,0.004,-0.169,-0.033,"4mg030000","c28615",2.026,0.803,-0.107,"c","c28","c28615",233,56.473,23,"28615",true,false
3106200,"Belo Horizonte",2014,759,1,1,1,759,51,-0.987,-0.312,-0.987,-0.129,"4mg030000","c28623",0,0.818,-0.06,"c","c28","c28623",283,61.269,1,"28623",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28631",,0.818,-0.042,"c","c28","c28631",161,58.272,0,"28631",false,false
3106200,"Belo Horizonte",2014,33575.46,17,17,3,1975.03,40.706,3.923,-0.014,0.889,-0.041,"4mg030000","c28640",0.14,0.828,-0.063,"c","c28","c28640",167,50.531,6,"28640",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28658",,0.821,0,"c","c28","c28658",191,63.154,0,"28658",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c28666",,0.828,-0.017,"c","c28","c28666",148,45.117,0,"28666",false,false
3106200,"Belo Horizonte",2014,554031.81,227,227,19,2440.67,39.467,0.219,-0.152,0.004,-0.153,"4mg030000","c28691",0.106,0.831,-0.059,"c","c28","c28691",361,62.241,12,"28691",false,false
3106200,"Belo Horizonte",2014,368454.28,43,43,2,8568.7,40.86,-0.09,-0.021,-0.204,-0.022,"4mg030000","c29107",0.023,0.831,0.02,"c","c29","c29107",214,27.543,22,"29107",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c29204",,0.794,-0.032,"c","c29","c29204",186,43.32,0,"29204",false,false
3106200,"Belo Horizonte",2014,164861.52,115,115,15,1433.58,40.852,0.133,-0.005,-0.361,-0.024,"4mg030000","c29301",0.035,0.825,-0.125,"c","c29","c29301",348,48.012,8,"29301",false,false
3106200,"Belo Horizonte",2014,7889.23,4,4,1,1972.31,32,0.413,-0.17,-0.333,-0.21,"4mg030000","c29417",0.002,0.836,0.011,"c","c29","c29417",282,38.327,4,"29417",false,false
3106200,"Belo Horizonte",2014,57795.79,6,6,1,9632.63,32.5,,0.033,,-0.03,"4mg030000","c29425",0.034,0.826,-0.032,"c","c29","c29425",201,32.938,6,"29425",false,false
3106200,"Belo Horizonte",2014,68598.64,44,44,3,1559.06,36.068,-0.113,-0.017,-0.45,-0.013,"4mg030000","c29433",0.047,0.833,0.017,"c","c29","c29433",223,34.579,15,"29433",false,false
3106200,"Belo Horizonte",2014,64870.73,27,27,1,2402.62,38.593,-0.864,-0.35,-0.891,-0.355,"4mg030000","c29441",0.037,0.84,-0.007,"c","c29","c29441",240,34.985,27,"29441",false,false
3106200,"Belo Horizonte",2014,7421.21,7,7,1,1060.17,40.571,0.39,0.091,-0.125,0.07,"4mg030000","c29450",0.003,0.839,0.05,"c","c29","c29450",247,18.791,7,"29450",false,false
3106200,"Belo Horizonte",2014,8217307.49,3565,3565,18,2305,31.17,0.705,0.011,0.36,-0.002,"4mg030000","c29492",0.508,0.84,0.008,"c","c29","c29492",393,43.891,199,"29492",false,false
3106200,"Belo Horizonte",2014,531265.29,326,326,34,1629.65,39.543,0.559,0.029,0.042,0.02,"4mg030000","c29506",0.995,0.797,-0.163,"c","c29","c29506",217,28.224,10,"29506",false,false
